Date,Temperature,Humidity,Pressure,WindSpeed,Rainfall
2022-09-24,25.3,59.6,1014.6,7.2,0.0
2022-09-25,23.4,60.6,1015.5,12.8,0.0
2022-09-26,25.0,60.1,1013.6,10.4,0.0
2022-09-27,26.1,57.8,1017.5,10.3,0.0
2022-09-28,25.2,60.8,1014.3,10.2,0.0
2022-09-29,23.8,59.2,1013.3,9.5,0.0
2022-09-30,22.6,50.2,1010.9,14.6,0.0
2022-10-01,24.5,60.4,1013.7,12.9,0.0
2022-10-02,23.9,60.2,1013.6,11.2,3.7
2022-10-03,24.5,51.6,1016.3,13.8,0.0
2022-10-04,24.0,55.2,1015.4,8.0,0.0
2022-10-05,24.5,58.1,1012.2,8.3,0.0
2022-10-06,22.0,53.3,1015.0,6.5,0.0
2022-10-07,24.6,59.4,1016.1,9.4,9.9
2022-10-08,22.8,65.6,1017.9,11.1,0.0
2022-10-09,25.5,49.5,1016.8,10.9,0.0
2022-10-10,21.2,46.2,1016.6,10.9,0.0
2022-10-11,24.7,54.3,1015.3,7.7,0.0
2022-10-12,22.3,56.1,1016.0,12.1,0.0
2022-10-13,20.9,51.0,1017.9,10.9,0.0
2022-10-14,21.0,59.1,1012.8,11.8,0.0
2022-10-15,21.1,44.8,1014.9,6.5,0.0
2022-10-16,22.1,54.7,1014.1,10.9,0.0
2022-10-17,22.1,47.9,1016.5,7.8,0.0
2022-10-18,20.4,59.2,1018.3,9.3,11.7
2022-10-19,21.1,60.2,1014.7,11.1,0.0
2022-10-20,24.2,46.1,1011.2,10.2,0.0
2022-10-21,23.5,46.9,1015.3,8.2,0.0
2022-10-22,21.4,53.7,1018.0,9.9,0.0
2022-10-23,20.7,47.2,1017.3,6.8,0.0
2022-10-24,20.7,48.6,1017.2,12.1,10.3
2022-10-25,21.3,48.7,1015.9,9.3,2.7
2022-10-26,18.8,38.6,1014.0,11.9,0.0
2022-10-27,19.8,47.9,1017.6,8.5,0.0
2022-10-28,17.6,44.2,1015.0,8.5,0.0
2022-10-29,20.6,45.0,1021.1,8.0,0.0
2022-10-30,20.8,54.4,1018.0,11.2,0.0
2022-10-31,19.0,40.6,1015.8,8.0,0.0
2022-11-01,22.0,50.7,1015.8,10.6,0.0
2022-11-02,17.7,45.0,1016.9,8.5,0.0
2022-11-03,17.3,44.7,1016.7,5.3,0.0
2022-11-04,19.7,49.8,1019.5,8.0,0.0
2022-11-05,20.8,47.3,1017.7,6.8,0.0
2022-11-06,21.7,48.3,1015.9,9.1,0.0
2022-11-07,18.4,50.0,1021.2,6.7,0.0
2022-11-08,20.6,43.3,1017.6,10.8,0.0
2022-11-09,18.8,41.7,1019.1,8.8,0.0
2022-11-10,18.5,39.1,1016.4,8.5,0.0
2022-11-11,20.0,40.2,1018.4,10.2,0.0
2022-11-12,19.6,58.8,1018.4,10.7,0.0
2022-11-13,16.2,50.1,1014.1,8.7,0.0
2022-11-14,20.7,36.9,1021.9,7.2,0.0
2022-11-15,20.5,36.9,1020.5,5.1,0.0
2022-11-16,17.4,45.7,1017.2,7.3,0.0
2022-11-17,18.8,45.8,1015.9,7.4,0.0
2022-11-18,18.9,45.7,1018.8,8.8,12.3
2022-11-19,18.5,41.5,1018.4,7.9,0.0
2022-11-20,17.2,41.9,1018.9,9.9,6.6
2022-11-21,17.0,44.0,1018.7,7.3,0.0
2022-11-22,17.9,42.7,1019.3,8.3,0.0
2022-11-23,19.6,31.0,1021.3,10.8,0.0
2022-11-24,18.6,40.8,1019.6,9.1,9.1
2022-11-25,17.2,37.5,1016.4,8.2,0.0
2022-11-26,18.8,42.5,1021.2,7.1,0.0
2022-11-27,13.3,56.4,1021.8,7.0,0.0
2022-11-28,19.3,43.2,1024.9,6.6,0.0
2022-11-29,14.9,39.7,1016.4,7.2,0.0
2022-11-30,16.9,45.8,1019.1,9.7,0.0
2022-12-01,15.7,43.4,1014.5,7.8,0.0
2022-12-02,15.4,43.0,1019.8,5.5,0.0
2022-12-03,19.1,43.9,1017.7,11.7,0.0
2022-12-04,16.6,51.0,1022.6,8.8,0.0
2022-12-05,17.8,35.0,1017.3,5.3,0.0
2022-12-06,17.2,42.9,1015.5,7.2,0.0
2022-12-07,17.9,35.8,1017.9,8.3,0.0
2022-12-08,17.3,43.2,1014.9,11.5,0.0
2022-12-09,15.2,35.7,1020.4,5.9,0.0
2022-12-10,18.6,38.2,1014.8,10.0,0.0
2022-12-11,16.3,38.8,1019.0,10.8,0.0
2022-12-12,14.7,45.1,1014.8,6.8,0.0
2022-12-13,16.4,44.7,1018.3,7.5,0.0
2022-12-14,19.3,33.9,1022.3,5.9,0.0
2022-12-15,18.3,40.3,1019.7,7.6,0.0
2022-12-16,16.5,36.5,1017.3,7.9,0.0
2022-12-17,16.5,33.7,1018.9,9.3,0.0
2022-12-18,16.5,38.9,1019.0,10.2,0.0
2022-12-19,20.1,38.5,1019.9,6.5,0.0
2022-12-20,17.6,52.1,1016.3,4.1,0.0
2022-12-21,17.6,42.2,1020.2,8.0,0.0
2022-12-22,18.6,33.1,1013.6,8.6,0.0
2022-12-23,17.4,37.2,1017.7,8.5,0.0
2022-12-24,16.6,45.2,1018.0,7.4,0.0
2022-12-25,16.7,50.5,1020.2,8.3,24.8
2022-12-26,16.9,32.2,1019.0,11.1,8.4
2022-12-27,17.0,30.8,1016.1,8.8,0.0
2022-12-28,18.2,49.6,1017.0,7.3,0.0
2022-12-29,17.2,42.2,1019.3,7.1,0.0
2022-12-30,18.2,36.0,1018.7,7.7,0.0
2022-12-31,17.0,43.0,1017.7,11.3,0.0
2023-01-01,17.3,27.3,1017.9,7.7,0.0
2023-01-02,14.2,40.5,1020.2,8.1,10.8
2023-01-03,18.6,42.2,1017.8,7.2,0.0
2023-01-04,17.8,45.3,1018.6,10.3,0.0
2023-01-05,18.8,35.7,1023.1,12.1,0.0
2023-01-06,13.0,41.3,1015.9,9.1,0.0
2023-01-07,20.5,36.4,1015.0,8.4,0.0
2023-01-08,17.2,42.4,1020.2,8.3,0.0
2023-01-09,19.1,36.7,1017.3,3.5,0.0
2023-01-10,16.0,39.3,1018.0,9.8,0.0
2023-01-11,18.5,36.5,1017.0,8.6,0.0
2023-01-12,16.1,44.8,1018.0,9.2,0.0
2023-01-13,16.8,46.0,1021.7,6.9,0.0
2023-01-14,20.6,40.7,1020.0,7.6,0.0
2023-01-15,17.5,42.2,1020.1,7.6,11.5
2023-01-16,18.2,34.9,1015.5,10.5,0.0
2023-01-17,19.2,40.8,1016.0,7.7,0.0
2023-01-18,18.7,42.2,1012.6,12.7,0.0
2023-01-19,18.3,55.8,1016.6,9.4,0.0
2023-01-20,18.7,37.3,1020.1,6.0,0.0
2023-01-21,21.8,50.3,1019.1,8.3,0.0
2023-01-22,18.2,48.2,1017.6,7.3,0.0
2023-01-23,18.7,44.8,1017.9,4.3,0.0
2023-01-24,20.0,52.4,1016.6,11.9,0.0
2023-01-25,20.2,45.6,1018.3,10.2,0.0
2023-01-26,20.4,45.9,1019.3,9.9,0.0
2023-01-27,19.6,43.9,1014.5,9.2,0.0
2023-01-28,17.0,50.5,1018.3,6.1,0.0
2023-01-29,21.3,50.1,1019.5,8.0,8.6
2023-01-30,17.2,41.7,1016.7,10.7,0.0
2023-01-31,19.5,38.5,1018.9,6.9,0.0
2023-02-01,18.0,44.3,1023.0,4.0,0.0
2023-02-02,19.1,41.5,1017.1,8.7,0.0
2023-02-03,19.8,45.4,1018.1,8.9,0.0
2023-02-04,19.9,52.2,1015.7,9.5,0.0
2023-02-05,20.1,44.0,1017.5,10.7,0.0
2023-02-06,22.0,46.3,,10.6,0.0
2023-02-07,20.4,47.1,1017.4,9.9,0.0
2023-02-08,19.4,51.3,1014.9,11.8,0.0
2023-02-09,21.4,36.1,1017.2,6.4,0.0
2023-02-10,21.8,44.5,1019.7,10.5,0.0
2023-02-11,18.3,48.9,1017.5,10.8,0.0
2023-02-12,21.1,54.1,1018.5,7.1,0.0
2023-02-13,21.4,45.9,1016.0,6.7,0.0
2023-02-14,20.0,39.3,1017.9,8.2,0.0
2023-02-15,22.6,52.0,1016.9,8.5,0.0
2023-02-16,20.5,46.1,1014.3,11.4,0.0
2023-02-17,21.0,43.6,1016.8,8.7,0.0
2023-02-18,20.7,46.7,1014.1,8.3,8.9
2023-02-19,21.1,49.2,1014.7,8.8,0.0
2023-02-20,19.5,47.4,1016.3,12.3,0.0
2023-02-21,19.1,39.7,1016.4,10.2,0.0
2023-02-22,23.8,55.5,1013.3,9.8,0.0
2023-02-23,20.3,57.7,1017.7,10.0,0.0
2023-02-24,20.2,54.9,1016.6,12.9,0.0
2023-02-25,18.6,46.3,1014.0,8.9,0.0
2023-02-26,21.0,51.3,1012.2,13.1,0.0
2023-02-27,20.1,52.6,1014.9,10.9,3.2
2023-02-28,24.6,55.9,1014.2,10.3,0.0
2023-03-01,23.8,56.6,1015.3,15.7,20.2
2023-03-02,21.4,49.9,1014.2,8.6,0.0
2023-03-03,25.9,54.3,1010.8,10.1,7.6
2023-03-04,24.2,56.5,1014.0,8.4,0.0
2023-03-05,22.3,61.8,1014.0,12.8,0.0
2023-03-06,19.2,58.4,1015.8,14.4,14.8
2023-03-07,26.5,59.2,1013.0,14.4,20.7
2023-03-08,21.1,56.0,1017.7,13.6,0.0
2023-03-09,20.9,63.0,1010.4,10.8,0.0
2023-03-10,25.0,58.3,1016.8,10.5,0.0
2023-03-11,27.3,52.3,1013.6,8.0,0.0
2023-03-12,25.8,63.9,1015.6,15.5,0.0
2023-03-13,24.7,60.7,1014.0,12.4,0.0
2023-03-14,24.9,55.4,1016.0,10.5,10.1
2023-03-15,25.5,55.5,1012.8,14.2,0.0
2023-03-16,25.5,59.8,1011.3,9.7,4.9
2023-03-17,24.9,60.9,1016.3,12.5,0.0
2023-03-18,24.7,60.0,1013.1,11.4,0.0
2023-03-19,24.6,60.9,1013.6,13.1,0.0
2023-03-20,23.7,68.2,1015.6,11.8,6.4
2023-03-21,24.6,65.4,1010.9,9.1,0.0
2023-03-22,22.6,61.3,1014.1,12.2,17.5
2023-03-23,25.1,65.4,1011.6,14.2,12.1
2023-03-24,23.9,55.9,1012.4,12.1,0.0
2023-03-25,23.9,63.4,1012.7,13.8,8.2
2023-03-26,26.0,70.8,1009.5,10.3,0.0
2023-03-27,27.9,61.0,1010.8,12.4,16.0
2023-03-28,27.3,58.2,1015.0,11.2,0.0
2023-03-29,23.7,59.5,1013.9,14.0,7.9
2023-03-30,24.8,57.6,1011.9,12.7,6.8
2023-03-31,27.8,59.5,1012.5,14.1,0.0
2023-04-01,25.0,61.9,1011.3,14.9,22.4
2023-04-02,26.3,57.1,1014.5,14.2,16.2
2023-04-03,27.6,64.5,1011.3,13.4,0.0
2023-04-04,25.5,69.3,1012.0,,3.1
2023-04-05,27.2,60.6,1013.8,13.0,0.0
2023-04-06,25.2,73.0,1009.8,12.0,3.7
2023-04-07,26.4,68.3,1014.4,12.5,10.3
2023-04-08,27.9,71.3,1008.1,12.5,21.2
2023-04-09,25.2,63.1,1014.3,11.3,7.4
2023-04-10,28.4,71.0,1010.2,9.4,0.0
2023-04-11,27.8,61.6,1010.4,12.1,0.0
2023-04-12,28.8,71.8,1007.0,13.9,9.3
2023-04-13,28.4,68.6,1009.8,10.8,7.3
2023-04-14,30.3,70.8,1008.5,13.6,8.7
2023-04-15,28.5,62.5,1009.3,17.5,0.0
2023-04-16,27.8,64.2,1010.1,15.8,1.7
2023-04-17,28.8,72.0,1012.2,17.1,13.4
2023-04-18,29.5,64.5,1010.6,14.6,0.0
2023-04-19,28.9,71.9,1010.7,16.2,28.4
2023-04-20,29.0,63.0,1007.8,12.5,0.0
2023-04-21,28.0,74.4,1008.2,12.7,0.0
2023-04-22,28.2,64.3,1013.5,8.6,27.3
2023-04-23,27.2,73.5,1008.3,16.5,25.4
2023-04-24,32.0,74.2,1013.0,17.3,0.0
2023-04-25,27.7,67.9,1009.1,13.2,0.0
2023-04-26,28.6,74.5,1009.5,13.8,3.6
2023-04-27,28.7,73.2,1011.6,12.9,1.8
2023-04-28,31.2,69.5,1011.9,15.2,20.6
2023-04-29,29.5,67.4,1009.0,16.7,0.0
2023-04-30,32.0,62.9,1008.4,11.1,12.0
2023-05-01,29.2,74.7,1009.0,15.4,2.4
2023-05-02,30.7,65.4,1009.7,14.1,0.0
2023-05-03,29.1,74.0,1010.7,14.9,14.7
2023-05-04,33.7,72.4,1008.9,15.7,22.6
2023-05-05,28.8,77.4,1010.0,14.4,12.2
2023-05-06,31.2,72.7,1012.0,14.6,0.0
2023-05-07,31.7,72.8,1009.4,14.5,7.1
2023-05-08,31.5,78.4,1009.2,16.9,19.2
2023-05-09,30.7,76.6,1005.5,15.8,2.2
2023-05-10,30.9,76.7,1003.2,15.5,6.7
2023-05-11,31.2,77.7,1009.2,12.5,5.9
2023-05-12,31.0,67.9,1008.1,14.4,9.6
2023-05-13,32.8,79.6,1007.2,17.0,16.0
2023-05-14,34.7,79.1,1008.7,15.3,22.2
2023-05-15,30.7,71.1,1008.0,16.6,2.9
2023-05-16,,75.2,1010.3,18.8,4.8
2023-05-17,31.5,76.4,1008.2,17.4,3.2
2023-05-18,35.6,76.1,1006.5,15.5,9.9
2023-05-19,30.6,78.7,1009.9,14.4,3.6
2023-05-20,34.3,84.3,1007.4,10.3,13.3
2023-05-21,34.5,82.8,1008.8,15.1,24.2
2023-05-22,31.2,71.0,1006.8,14.9,1.8
2023-05-23,32.9,80.8,1006.4,16.3,5.0
2023-05-24,34.6,84.5,1007.8,15.3,29.4
2023-05-25,31.6,79.9,1007.6,15.0,11.8
2023-05-26,32.0,83.6,1008.5,12.1,6.8
2023-05-27,31.4,88.3,1007.0,13.8,50.4
2023-05-28,30.8,83.5,1003.8,16.6,8.2
2023-05-29,31.4,79.8,1006.6,19.1,15.5
2023-05-30,30.6,83.9,1009.0,15.5,5.2
2023-05-31,32.6,79.5,1006.8,16.4,4.4
2023-06-01,31.4,79.0,1006.8,17.7,16.2
2023-06-02,33.0,77.3,1009.3,14.2,31.2
2023-06-03,30.3,86.9,1005.8,16.6,7.0
2023-06-04,33.2,75.1,1004.1,14.4,4.1
2023-06-05,34.0,87.0,1006.9,17.6,20.3
2023-06-06,29.8,81.9,1006.2,16.2,7.1
2023-06-07,33.4,72.5,1005.2,16.5,0.0
2023-06-08,34.7,81.4,1006.8,14.3,6.8
2023-06-09,31.0,69.1,1008.1,17.3,7.8
2023-06-10,35.4,82.8,1007.1,20.1,4.8
2023-06-11,33.5,84.2,1007.7,13.9,16.5
2023-06-12,31.9,76.8,1010.7,,13.7
2023-06-13,32.9,80.5,1006.4,16.4,13.4
2023-06-14,33.8,89.7,1007.6,17.5,5.6
2023-06-15,33.1,77.4,1006.0,14.9,12.8
2023-06-16,33.8,,1005.3,10.3,34.0
2023-06-17,31.6,87.4,1005.8,18.7,4.1
2023-06-18,33.2,89.8,1006.0,17.5,5.2
2023-06-19,30.9,80.0,1007.7,12.5,5.4
2023-06-20,32.8,85.1,1011.7,14.8,11.0
2023-06-21,31.6,86.7,1005.6,19.1,3.8
2023-06-22,31.9,76.3,1006.2,18.9,14.7
2023-06-23,34.8,77.6,1006.9,17.9,1.6
2023-06-24,34.6,86.1,1007.8,15.6,17.9
2023-06-25,33.9,88.4,1007.5,16.2,13.2
2023-06-26,31.3,82.7,1009.6,15.7,33.5
2023-06-27,32.5,75.5,1002.2,18.2,4.3
2023-06-28,34.7,89.8,1002.3,14.2,20.9
2023-06-29,33.1,77.1,1006.1,14.3,9.3
2023-06-30,36.4,78.0,1009.3,18.0,8.0
2023-07-01,33.5,81.4,1004.0,15.8,4.1
2023-07-02,33.1,87.4,1001.1,18.7,6.9
2023-07-03,32.3,83.8,1008.3,14.6,7.2
2023-07-04,33.0,81.5,1007.7,15.8,2.5
2023-07-05,32.5,81.7,1005.0,14.0,13.1
2023-07-06,33.8,79.5,1005.2,15.9,11.8
2023-07-07,34.1,82.0,1005.3,12.9,15.5
2023-07-08,31.5,66.4,1007.5,14.8,6.2
2023-07-09,30.6,77.5,1006.1,12.9,18.4
2023-07-10,29.8,80.1,1008.3,17.2,25.1
2023-07-11,33.3,73.0,1001.7,17.2,8.4
2023-07-12,30.8,80.5,1005.7,12.3,4.4
2023-07-13,29.2,77.5,1005.2,18.4,10.6
2023-07-14,32.9,87.1,1007.0,20.7,0.0
2023-07-15,36.0,86.1,1006.5,15.7,8.8
2023-07-16,32.2,75.7,1009.2,14.3,15.5
2023-07-17,33.4,77.2,1003.9,21.2,7.6
2023-07-18,32.2,77.4,1007.8,12.9,0.0
2023-07-19,31.9,75.3,1008.8,15.6,11.4
2023-07-20,33.4,78.4,1011.5,15.8,16.0
2023-07-21,31.5,73.5,1006.9,18.1,17.0
2023-07-22,32.2,71.4,1008.5,16.1,7.2
2023-07-23,32.2,80.0,1004.3,14.4,12.6
2023-07-24,30.7,79.9,1003.2,13.4,25.4
2023-07-25,33.1,72.5,1009.7,14.6,21.3
2023-07-26,31.3,80.8,1008.1,13.3,2.3
2023-07-27,30.3,73.0,1010.5,15.3,7.7
2023-07-28,32.2,77.2,1005.5,14.1,24.3
2023-07-29,29.9,79.8,1009.3,12.2,2.3
2023-07-30,31.2,75.3,1012.1,17.6,9.6
2023-07-31,31.1,77.6,1009.3,14.1,6.1
2023-08-01,32.7,72.5,1009.0,12.5,0.0
2023-08-02,31.6,73.8,1008.6,14.6,0.0
2023-08-03,30.8,73.6,1005.5,15.1,22.8
2023-08-04,32.0,70.6,1011.4,11.4,10.0
2023-08-05,32.7,73.2,1007.5,15.5,0.0
2023-08-06,31.4,66.1,1009.8,12.7,5.4
2023-08-07,30.5,71.2,1005.8,18.1,13.1
2023-08-08,28.4,71.9,1006.6,15.7,5.0
2023-08-09,28.6,71.8,1011.9,13.8,30.5
2023-08-10,29.7,71.6,1008.5,13.1,9.1
2023-08-11,29.1,72.3,1012.1,14.3,0.0
2023-08-12,29.6,74.7,1009.2,15.7,11.4
2023-08-13,29.9,76.4,1005.7,14.4,16.5
2023-08-14,30.5,68.5,1011.3,13.9,15.8
2023-08-15,29.5,,1008.4,14.4,6.8
2023-08-16,30.2,66.0,1011.0,13.0,16.6
2023-08-17,29.5,68.5,1009.8,13.5,7.3
2023-08-18,26.3,68.9,1006.7,10.0,0.0
2023-08-19,27.7,66.5,1010.2,16.0,8.5
2023-08-20,28.8,63.5,1014.4,14.6,3.3
2023-08-21,27.1,67.4,1011.1,12.4,7.0
2023-08-22,29.7,70.3,1010.1,17.7,0.0
2023-08-23,30.9,72.1,1012.4,14.0,4.5
2023-08-24,30.4,66.0,1010.8,11.7,15.0
2023-08-25,28.1,66.4,1010.9,15.4,7.2
2023-08-26,30.5,63.6,1008.4,14.4,3.2
2023-08-27,28.4,67.7,1011.1,14.4,4.6
2023-08-28,27.5,63.3,1012.8,12.7,10.9
2023-08-29,27.0,70.1,1009.2,14.3,8.2
2023-08-30,27.3,58.0,1013.8,12.9,12.4
2023-08-31,27.1,64.8,1010.8,14.4,10.9
2023-09-01,27.8,67.8,1009.3,9.4,4.2
2023-09-02,27.6,66.9,1013.2,12.3,6.0
2023-09-03,27.2,79.1,1010.7,16.6,18.3
2023-09-04,27.8,67.0,1012.9,11.5,4.8
2023-09-05,28.8,59.9,1010.9,11.8,27.3
2023-09-06,28.3,64.1,1011.5,12.0,0.0
2023-09-07,24.5,55.4,1012.7,10.4,0.0
2023-09-08,22.7,63.5,1012.4,8.4,9.2
2023-09-09,27.8,59.4,1007.9,12.3,0.0
2023-09-10,24.3,67.8,1009.8,12.9,0.0
2023-09-11,25.8,60.2,1014.0,12.5,5.0
2023-09-12,24.3,62.0,1012.0,12.2,6.3
2023-09-13,23.2,59.1,1011.3,12.5,0.0
2023-09-14,26.6,70.6,1009.7,14.4,16.9
2023-09-15,26.8,59.9,1010.4,11.9,0.0
2023-09-16,24.6,70.4,1008.6,11.1,11.9
2023-09-17,21.5,64.9,1012.5,11.6,0.0
2023-09-18,24.4,62.9,1011.6,13.3,10.4
2023-09-19,25.7,62.0,1011.0,14.9,13.3
2023-09-20,22.7,61.8,1012.9,10.7,0.0
2023-09-21,25.1,49.8,1013.9,12.1,14.8
2023-09-22,24.6,57.7,1017.4,12.5,3.1
2023-09-23,25.4,63.0,1010.3,9.8,0.0
2023-09-24,24.6,58.2,1015.8,11.7,0.0
2023-09-25,22.8,51.1,1015.5,8.7,0.0
2023-09-26,25.9,57.5,1012.1,8.0,0.0
2023-09-27,23.7,65.9,1014.2,12.2,0.0
2023-09-28,23.8,63.3,1013.0,10.6,0.0
2023-09-29,22.3,56.4,1014.3,11.8,0.0
2023-09-30,22.9,61.2,1017.1,11.2,15.2
2023-10-01,22.1,54.2,1015.4,9.3,0.0
2023-10-02,23.0,47.2,1015.3,11.1,2.3
2023-10-03,25.7,50.8,1013.5,8.6,0.0
2023-10-04,21.0,62.9,1011.5,13.8,6.7
2023-10-05,20.5,53.4,1014.2,8.2,0.0
2023-10-06,25.0,53.2,1017.1,10.5,0.0
2023-10-07,22.3,52.6,1011.7,8.7,13.4
2023-10-08,21.5,63.3,1012.8,11.9,0.0
2023-10-09,23.9,61.5,1015.2,10.0,0.0
2023-10-10,21.3,64.2,1013.1,9.6,0.0
2023-10-11,24.8,52.0,1013.6,12.3,0.0
2023-10-12,23.0,53.9,1014.4,10.5,0.0
2023-10-13,21.1,44.5,1012.6,11.5,0.0
2023-10-14,25.0,59.2,1013.5,8.4,0.0
2023-10-15,20.7,45.7,1017.0,7.5,0.0
2023-10-16,22.6,52.3,1013.0,10.5,19.7
2023-10-17,21.8,45.4,1012.5,9.5,0.0
2023-10-18,23.2,47.6,1014.6,11.4,0.0
2023-10-19,23.5,46.1,1017.4,9.9,0.0
2023-10-20,21.0,46.9,1015.6,10.4,0.0
2023-10-21,19.7,47.0,1015.2,6.7,0.0
2023-10-22,21.4,46.6,1016.3,13.7,0.0
2023-10-23,19.6,53.3,1012.8,9.5,0.0
2023-10-24,23.5,43.3,1017.3,11.2,0.0
2023-10-25,20.6,49.6,1017.2,8.0,0.0
2023-10-26,19.7,54.3,1015.7,,0.0
2023-10-27,20.5,45.4,1018.6,7.0,0.0
2023-10-28,18.1,44.1,1014.4,10.4,0.0
2023-10-29,18.5,46.3,1019.0,8.8,6.8
2023-10-30,21.7,53.1,1017.2,9.5,0.0
2023-10-31,18.8,47.9,1016.3,10.8,0.0
2023-11-01,18.1,44.0,1017.0,6.9,0.0
2023-11-02,20.4,48.8,1016.9,7.9,0.0
2023-11-03,21.2,40.6,1019.6,10.1,0.0
2023-11-04,20.4,49.3,1015.1,13.4,0.0
2023-11-05,20.8,47.7,1015.8,8.9,0.0
2023-11-06,18.0,43.9,1019.4,10.3,0.0
2023-11-07,16.9,41.0,1016.3,8.8,0.0
2023-11-08,21.2,40.5,1019.3,12.9,0.0
2023-11-09,18.4,47.4,1021.0,5.5,0.0
2023-11-10,18.4,50.6,1016.8,9.1,0.0
2023-11-11,20.7,41.1,1019.1,5.6,0.0
2023-11-12,19.5,46.4,1015.5,3.8,0.0
2023-11-13,19.2,33.4,1019.3,9.4,0.0
2023-11-14,21.7,40.7,1018.3,9.0,0.0
2023-11-15,17.4,43.3,1018.9,8.1,0.0
2023-11-16,19.7,38.7,1016.7,8.4,37.7
2023-11-17,18.3,38.4,1014.7,14.8,0.0
2023-11-18,18.6,39.6,1019.1,8.1,0.0
2023-11-19,20.4,44.2,1014.1,9.6,0.0
2023-11-20,18.8,41.6,1017.6,7.2,0.0
2023-11-21,18.8,31.2,1020.2,9.1,0.0
2023-11-22,19.5,31.6,1018.7,8.0,0.0
2023-11-23,17.3,39.0,1022.3,7.6,0.0
2023-11-24,16.5,44.2,1020.5,12.0,0.0
2023-11-25,16.1,28.1,1017.2,10.7,0.0
2023-11-26,14.7,39.1,1018.6,8.6,0.0
2023-11-27,20.7,38.9,1018.5,3.7,0.0
2023-11-28,15.9,48.3,1015.4,7.6,0.0
2023-11-29,17.2,39.3,1016.7,13.7,0.0
2023-11-30,17.0,43.1,1017.5,7.8,0.0
2023-12-01,17.9,41.7,1014.6,10.4,0.0
2023-12-02,18.6,30.3,1018.8,11.1,0.0
2023-12-03,18.6,44.7,1018.3,8.6,0.0
2023-12-04,16.4,41.8,1015.4,6.5,0.0
2023-12-05,17.0,43.2,1019.6,3.3,0.0
2023-12-06,17.6,60.2,1020.3,9.5,18.2
2023-12-07,16.8,30.1,1019.3,6.5,0.0
2023-12-08,19.6,49.0,1018.2,8.4,0.0
2023-12-09,17.9,38.9,1020.1,5.6,0.0
2023-12-10,18.2,41.7,1020.3,7.5,0.0
2023-12-11,18.1,40.0,1019.5,8.1,0.0
2023-12-12,18.8,,1017.3,8.6,0.0
2023-12-13,17.3,37.3,1019.5,5.8,0.0
2023-12-14,15.1,41.7,1021.4,10.4,0.0
2023-12-15,17.6,32.5,1017.8,6.8,0.0
2023-12-16,16.0,43.8,1023.2,4.7,0.0
2023-12-17,16.2,37.9,1017.9,7.8,0.0
2023-12-18,17.9,34.4,1019.1,8.1,0.0
2023-12-19,18.9,37.8,1017.7,8.3,0.0
2023-12-20,17.0,46.3,1019.4,10.7,0.0
2023-12-21,17.5,37.3,1015.5,7.5,0.0
2023-12-22,19.6,41.8,1017.9,7.8,0.0
2023-12-23,17.4,36.4,1016.8,5.8,0.0
2023-12-24,20.9,43.8,1019.3,9.7,0.0
2023-12-25,17.9,43.5,1021.0,8.4,0.0
2023-12-26,14.4,49.4,1020.3,7.2,0.0
2023-12-27,18.2,39.3,1014.2,4.2,0.0
2023-12-28,17.7,43.5,1023.0,10.9,0.0
2023-12-29,19.0,40.7,1019.5,5.6,0.0
2023-12-30,18.1,46.8,1017.4,6.9,0.0
